label,acronym,name,color_hex_triplet,graph_order,identifier,red,green,blue,parent_identifier
AllenCCF-Ontology-2017-342,SI,Substantia innominata,#A2B1D8,613.0,MBA:342,162,177,216,MBA:835
AllenCCF-Ontology-2017-298,MA,Magnocellular nucleus,#A2B1D8,614.0,MBA:298,162,177,216,MBA:835
AllenCCF-Ontology-2017-826,PALm,"Pallidum, medial region",#96A7D3,615.0,MBA:826,150,167,211,MBA:803
AllenCCF-Ontology-2017-904,MSC,Medial septal complex,#96A7D3,616.0,MBA:904,150,167,211,MBA:826
AllenCCF-Ontology-2017-564,MS,Medial septal nucleus,#96A7D3,617.0,MBA:564,150,167,211,MBA:904
AllenCCF-Ontology-2017-596,NDB,Diagonal band nucleus,#96A7D3,618.0,MBA:596,150,167,211,MBA:904
AllenCCF-Ontology-2017-581,TRS,Triangular nucleus of septum,#96A7D3,619.0,MBA:581,150,167,211,MBA:826
AllenCCF-Ontology-2017-809,PALc,"Pallidum, caudal region",#B3C0DF,620.0,MBA:809,179,192,223,MBA:803
AllenCCF-Ontology-2017-351,BST,Bed nuclei of the stria terminalis,#B3C0DF,621.0,MBA:351,179,192,223,MBA:809
AllenCCF-Ontology-2017-359,BSTa,"Bed nuclei of the stria terminalis, anterior division",#B3C0DF,622.0,MBA:359,179,192,223,MBA:351
AllenCCF-Ontology-2017-537,BSTal,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",#B3C0DF,623.0,MBA:537,179,192,223,MBA:359
AllenCCF-Ontology-2017-498,BSTam,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",#B3C0DF,624.0,MBA:498,179,192,223,MBA:359
AllenCCF-Ontology-2017-505,BSTdm,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",#B3C0DF,625.0,MBA:505,179,192,223,MBA:359
AllenCCF-Ontology-2017-513,BSTfu,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",#B3C0DF,626.0,MBA:513,179,192,223,MBA:359
AllenCCF-Ontology-2017-546,BSTju,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",#B3C0DF,627.0,MBA:546,179,192,223,MBA:359
AllenCCF-Ontology-2017-521,BSTmg,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",#B3C0DF,628.0,MBA:521,179,192,223,MBA:359
AllenCCF-Ontology-2017-554,BSTov,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",#B3C0DF,629.0,MBA:554,179,192,223,MBA:359
AllenCCF-Ontology-2017-562,BSTrh,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",#B3C0DF,630.0,MBA:562,179,192,223,MBA:359
AllenCCF-Ontology-2017-529,BSTv,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",#B3C0DF,631.0,MBA:529,179,192,223,MBA:359
AllenCCF-Ontology-2017-367,BSTp,"Bed nuclei of the stria terminalis, posterior division",#B3C0DF,632.0,MBA:367,179,192,223,MBA:351
AllenCCF-Ontology-2017-569,BSTd,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",#B3C0DF,633.0,MBA:569,179,192,223,MBA:367
AllenCCF-Ontology-2017-578,BSTpr,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",#B3C0DF,634.0,MBA:578,179,192,223,MBA:367
AllenCCF-Ontology-2017-585,BSTif,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",#B3C0DF,635.0,MBA:585,179,192,223,MBA:367
AllenCCF-Ontology-2017-594,BSTtr,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",#B3C0DF,636.0,MBA:594,179,192,223,MBA:367
AllenCCF-Ontology-2017-602,BSTse,"Bed nuclei of the stria terminalis, posterior division, strial extension",#B3C0DF,637.0,MBA:602,179,192,223,MBA:367
AllenCCF-Ontology-2017-287,BAC,Bed nucleus of the anterior commissure,#B3C0DF,638.0,MBA:287,179,192,223,MBA:809
AllenCCF-Ontology-2017-343,BS,Brain stem,#FF7080,639.0,MBA:343,255,112,128,MBA:8
AllenCCF-Ontology-2017-1129,IB,Interbrain,#FF7080,640.0,MBA:1129,255,112,128,MBA:343
AllenCCF-Ontology-2017-549,TH,Thalamus,#FF7080,641.0,MBA:549,255,112,128,MBA:1129
AllenCCF-Ontology-2017-864,DORsm,"Thalamus, sensory-motor cortex related",#FF8084,642.0,MBA:864,255,128,132,MBA:549
AllenCCF-Ontology-2017-637,VENT,Ventral group of the dorsal thalamus,#FF8084,643.0,MBA:637,255,128,132,MBA:864
AllenCCF-Ontology-2017-629,VAL,Ventral anterior-lateral complex of the thalamus,#FF8084,644.0,MBA:629,255,128,132,MBA:637
AllenCCF-Ontology-2017-685,VM,Ventral medial nucleus of the thalamus,#FF8084,645.0,MBA:685,255,128,132,MBA:637
AllenCCF-Ontology-2017-709,VP,Ventral posterior complex of the thalamus,#FF8084,646.0,MBA:709,255,128,132,MBA:637
AllenCCF-Ontology-2017-718,VPL,Ventral posterolateral nucleus of the thalamus,#FF8084,647.0,MBA:718,255,128,132,MBA:709
AllenCCF-Ontology-2017-725,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part",#FF8084,648.0,MBA:725,255,128,132,MBA:709
AllenCCF-Ontology-2017-733,VPM,Ventral posteromedial nucleus of the thalamus,#FF8084,649.0,MBA:733,255,128,132,MBA:709
AllenCCF-Ontology-2017-741,VPMpc,"Ventral posteromedial nucleus of the thalamus, parvicellular part",#FF8084,650.0,MBA:741,255,128,132,MBA:709
AllenCCF-Ontology-2017-563807435,PoT,Posterior triangular thalamic nucleus,#FF8084,651.0,MBA:563807435,255,128,132,MBA:637
AllenCCF-Ontology-2017-406,SPF,Subparafascicular nucleus,#FF8084,652.0,MBA:406,255,128,132,MBA:864
AllenCCF-Ontology-2017-414,SPFm,"Subparafascicular nucleus, magnocellular part",#FF8084,653.0,MBA:414,255,128,132,MBA:406
AllenCCF-Ontology-2017-422,SPFp,"Subparafascicular nucleus, parvicellular part",#FF8084,654.0,MBA:422,255,128,132,MBA:406
AllenCCF-Ontology-2017-609,SPA,Subparafascicular area,#FF8084,655.0,MBA:609,255,128,132,MBA:864
AllenCCF-Ontology-2017-1044,PP,Peripeduncular nucleus,#FF8084,656.0,MBA:1044,255,128,132,MBA:864
AllenCCF-Ontology-2017-1008,GENd,"Geniculate group, dorsal thalamus",#FF8084,657.0,MBA:1008,255,128,132,MBA:864
AllenCCF-Ontology-2017-475,MG,Medial geniculate complex,#FF8084,658.0,MBA:475,255,128,132,MBA:1008
AllenCCF-Ontology-2017-1072,MGd,"Medial geniculate complex, dorsal part",#FF8084,659.0,MBA:1072,255,128,132,MBA:475
AllenCCF-Ontology-2017-1079,MGv,"Medial geniculate complex, ventral part",#FF8084,660.0,MBA:1079,255,128,132,MBA:475
AllenCCF-Ontology-2017-1088,MGm,"Medial geniculate complex, medial part",#FF8084,661.0,MBA:1088,255,128,132,MBA:475
AllenCCF-Ontology-2017-170,LGd,Dorsal part of the lateral geniculate complex,#FF8084,662.0,MBA:170,255,128,132,MBA:1008
AllenCCF-Ontology-2017-496345664,LGd-sh,"Dorsal part of the lateral geniculate complex, shell",#FF8084,663.0,MBA:496345664,255,128,132,MBA:170
AllenCCF-Ontology-2017-496345668,LGd-co,"Dorsal part of the lateral geniculate complex, core",#FF8084,664.0,MBA:496345668,255,128,132,MBA:170
AllenCCF-Ontology-2017-496345672,LGd-ip,"Dorsal part of the lateral geniculate complex, ipsilateral zone",#FF8084,665.0,MBA:496345672,255,128,132,MBA:170
AllenCCF-Ontology-2017-856,DORpm,"Thalamus, polymodal association cortex related",#FF909F,666.0,MBA:856,255,144,159,MBA:549
AllenCCF-Ontology-2017-138,LAT,Lateral group of the dorsal thalamus,#FF909F,667.0,MBA:138,255,144,159,MBA:856
AllenCCF-Ontology-2017-218,LP,Lateral posterior nucleus of the thalamus,#FF909F,668.0,MBA:218,255,144,159,MBA:138
AllenCCF-Ontology-2017-1020,PO,Posterior complex of the thalamus,#FF909F,669.0,MBA:1020,255,144,159,MBA:138
AllenCCF-Ontology-2017-1029,POL,Posterior limiting nucleus of the thalamus,#FF909F,670.0,MBA:1029,255,144,159,MBA:138
AllenCCF-Ontology-2017-325,SGN,Suprageniculate nucleus,#FF909F,671.0,MBA:325,255,144,159,MBA:138
AllenCCF-Ontology-2017-560581551,Eth,Ethmoid nucleus of the thalamus,#FF909F,672.0,MBA:560581551,255,144,159,MBA:138
AllenCCF-Ontology-2017-560581555,REth,Retroethmoid nucleus,#FF909F,673.0,MBA:560581555,255,144,159,MBA:138
AllenCCF-Ontology-2017-239,ATN,Anterior group of the dorsal thalamus,#FF909F,674.0,MBA:239,255,144,159,MBA:856
AllenCCF-Ontology-2017-255,AV,Anteroventral nucleus of thalamus,#FF909F,675.0,MBA:255,255,144,159,MBA:239
AllenCCF-Ontology-2017-127,AM,Anteromedial nucleus,#FF909F,676.0,MBA:127,255,144,159,MBA:239
AllenCCF-Ontology-2017-1096,AMd,"Anteromedial nucleus, dorsal part",#FF909F,677.0,MBA:1096,255,144,159,MBA:127
AllenCCF-Ontology-2017-1104,AMv,"Anteromedial nucleus, ventral part",#FF909F,678.0,MBA:1104,255,144,159,MBA:127
AllenCCF-Ontology-2017-64,AD,Anterodorsal nucleus,#FF909F,679.0,MBA:64,255,144,159,MBA:239
AllenCCF-Ontology-2017-1120,IAM,Interanteromedial nucleus of the thalamus,#FF909F,680.0,MBA:1120,255,144,159,MBA:239
AllenCCF-Ontology-2017-1113,IAD,Interanterodorsal nucleus of the thalamus,#FF909F,681.0,MBA:1113,255,144,159,MBA:239
AllenCCF-Ontology-2017-155,LD,Lateral dorsal nucleus of thalamus,#FF909F,682.0,MBA:155,255,144,159,MBA:239
AllenCCF-Ontology-2017-444,MED,Medial group of the dorsal thalamus,#FF909F,683.0,MBA:444,255,144,159,MBA:856
AllenCCF-Ontology-2017-59,IMD,Intermediodorsal nucleus of the thalamus,#FF909F,684.0,MBA:59,255,144,159,MBA:444
AllenCCF-Ontology-2017-362,MD,Mediodorsal nucleus of thalamus,#FF909F,685.0,MBA:362,255,144,159,MBA:444
AllenCCF-Ontology-2017-617,MDc,"Mediodorsal nucleus of the thalamus, central part",#FF909F,686.0,MBA:617,255,144,159,MBA:362
AllenCCF-Ontology-2017-626,MDl,"Mediodorsal nucleus of the thalamus, lateral part",#FF909F,687.0,MBA:626,255,144,159,MBA:362
AllenCCF-Ontology-2017-636,MDm,"Mediodorsal nucleus of the thalamus, medial part",#FF909F,688.0,MBA:636,255,144,159,MBA:362
AllenCCF-Ontology-2017-366,SMT,Submedial nucleus of the thalamus,#FF909F,689.0,MBA:366,255,144,159,MBA:444
AllenCCF-Ontology-2017-1077,PR,Perireunensis nucleus,#FF909F,690.0,MBA:1077,255,144,159,MBA:444
AllenCCF-Ontology-2017-571,MTN,Midline group of the dorsal thalamus,#FF909F,691.0,MBA:571,255,144,159,MBA:856
AllenCCF-Ontology-2017-149,PVT,Paraventricular nucleus of the thalamus,#FF909F,692.0,MBA:149,255,144,159,MBA:571
AllenCCF-Ontology-2017-15,PT,Parataenial nucleus,#FF909F,693.0,MBA:15,255,144,159,MBA:571
AllenCCF-Ontology-2017-181,RE,Nucleus of reuniens,#FF909F,694.0,MBA:181,255,144,159,MBA:571
AllenCCF-Ontology-2017-560581559,Xi,Xiphoid thalamic nucleus,#FF909F,695.0,MBA:560581559,255,144,159,MBA:571
AllenCCF-Ontology-2017-51,ILM,Intralaminar nuclei of the dorsal thalamus,#FF909F,696.0,MBA:51,255,144,159,MBA:856
AllenCCF-Ontology-2017-189,RH,Rhomboid nucleus,#FF909F,697.0,MBA:189,255,144,159,MBA:51
AllenCCF-Ontology-2017-599,CM,Central medial nucleus of the thalamus,#FF909F,698.0,MBA:599,255,144,159,MBA:51
AllenCCF-Ontology-2017-907,PCN,Paracentral nucleus,#FF909F,699.0,MBA:907,255,144,159,MBA:51
AllenCCF-Ontology-2017-575,CL,Central lateral nucleus of the thalamus,#FF909F,700.0,MBA:575,255,144,159,MBA:51
AllenCCF-Ontology-2017-930,PF,Parafascicular nucleus,#FF909F,701.0,MBA:930,255,144,159,MBA:51
AllenCCF-Ontology-2017-560581563,PIL,Posterior intralaminar thalamic nucleus,#FF909F,702.0,MBA:560581563,255,144,159,MBA:51
AllenCCF-Ontology-2017-262,RT,Reticular nucleus of the thalamus,#FF909F,703.0,MBA:262,255,144,159,MBA:856
AllenCCF-Ontology-2017-1014,GENv,"Geniculate group, ventral thalamus",#FF909F,704.0,MBA:1014,255,144,159,MBA:856
AllenCCF-Ontology-2017-27,IGL,Intergeniculate leaflet of the lateral geniculate complex,#FF909F,705.0,MBA:27,255,144,159,MBA:1014
AllenCCF-Ontology-2017-563807439,IntG,Intermediate geniculate nucleus,#FF909F,706.0,MBA:563807439,255,144,159,MBA:1014
AllenCCF-Ontology-2017-178,LGv,Ventral part of the lateral geniculate complex,#FF909F,707.0,MBA:178,255,144,159,MBA:1014
AllenCCF-Ontology-2017-300,LGvl,"Ventral part of the lateral geniculate complex, lateral zone",#FF909F,708.0,MBA:300,255,144,159,MBA:178
AllenCCF-Ontology-2017-316,LGvm,"Ventral part of the lateral geniculate complex, medial zone",#FF909F,709.0,MBA:316,255,144,159,MBA:178
AllenCCF-Ontology-2017-321,SubG,Subgeniculate nucleus,#FF909F,710.0,MBA:321,255,144,159,MBA:1014
AllenCCF-Ontology-2017-958,EPI,Epithalamus,#FF909F,711.0,MBA:958,255,144,159,MBA:856
AllenCCF-Ontology-2017-483,MH,Medial habenula,#FF909F,712.0,MBA:483,255,144,159,MBA:958
AllenCCF-Ontology-2017-186,LH,Lateral habenula,#FF909F,713.0,MBA:186,255,144,159,MBA:958
AllenCCF-Ontology-2017-953,PIN,Pineal body,#FF909F,714.0,MBA:953,255,144,159,MBA:958
AllenCCF-Ontology-2017-1097,HY,Hypothalamus,#E64438,715.0,MBA:1097,230,68,56,MBA:1129
AllenCCF-Ontology-2017-157,PVZ,Periventricular zone,#FF5D50,716.0,MBA:157,255,93,80,MBA:1097
AllenCCF-Ontology-2017-390,SO,Supraoptic nucleus,#FF5D50,717.0,MBA:390,255,93,80,MBA:157
AllenCCF-Ontology-2017-332,ASO,Accessory supraoptic group,#FF5D50,718.0,MBA:332,255,93,80,MBA:157
AllenCCF-Ontology-2017-432,NC,Nucleus circularis,#FF5D50,719.0,MBA:432,255,93,80,MBA:332
AllenCCF-Ontology-2017-38,PVH,Paraventricular hypothalamic nucleus,#FF5D50,720.0,MBA:38,255,93,80,MBA:157
AllenCCF-Ontology-2017-71,PVHm,"Paraventricular hypothalamic nucleus, magnocellular division",#FF5D50,721.0,MBA:71,255,93,80,MBA:38
AllenCCF-Ontology-2017-47,PVHam,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",#FF5D50,722.0,MBA:47,255,93,80,MBA:71
AllenCCF-Ontology-2017-79,PVHmm,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",#FF5D50,723.0,MBA:79,255,93,80,MBA:71
AllenCCF-Ontology-2017-103,PVHpm,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",#FF5D50,724.0,MBA:103,255,93,80,MBA:71
AllenCCF-Ontology-2017-652,PVHpml,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",#FF5D50,725.0,MBA:652,255,93,80,MBA:103
AllenCCF-Ontology-2017-660,PVHpmm,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone",#FF5D50,726.0,MBA:660,255,93,80,MBA:103
AllenCCF-Ontology-2017-94,PVHp,"Paraventricular hypothalamic nucleus, parvicellular division",#FF5D50,727.0,MBA:94,255,93,80,MBA:38
AllenCCF-Ontology-2017-55,PVHap,"Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",#FF5D50,728.0,MBA:55,255,93,80,MBA:94
AllenCCF-Ontology-2017-87,PVHmpd,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",#FF5D50,729.0,MBA:87,255,93,80,MBA:94
AllenCCF-Ontology-2017-110,PVHpv,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",#FF5D50,730.0,MBA:110,255,93,80,MBA:94
AllenCCF-Ontology-2017-30,PVa,"Periventricular hypothalamic nucleus, anterior part",#FF5D50,731.0,MBA:30,255,93,80,MBA:157
AllenCCF-Ontology-2017-118,PVi,"Periventricular hypothalamic nucleus, intermediate part",#FF5D50,732.0,MBA:118,255,93,80,MBA:157
AllenCCF-Ontology-2017-223,ARH,Arcuate hypothalamic nucleus,#FF5D50,733.0,MBA:223,255,93,80,MBA:157
AllenCCF-Ontology-2017-141,PVR,Periventricular region,#FF5547,734.0,MBA:141,255,85,71,MBA:1097
AllenCCF-Ontology-2017-72,ADP,Anterodorsal preoptic nucleus,#FF5547,735.0,MBA:72,255,85,71,MBA:141
AllenCCF-Ontology-2017-80,AHA,Anterior hypothalamic area,#FF5547,736.0,MBA:80,255,85,71,MBA:141
AllenCCF-Ontology-2017-263,AVP,Anteroventral preoptic nucleus,#FF5547,737.0,MBA:263,255,85,71,MBA:141
AllenCCF-Ontology-2017-272,AVPV,Anteroventral periventricular nucleus,#FF5547,738.0,MBA:272,255,85,71,MBA:141
AllenCCF-Ontology-2017-830,DMH,Dorsomedial nucleus of the hypothalamus,#FF5547,739.0,MBA:830,255,85,71,MBA:141
AllenCCF-Ontology-2017-668,DMHa,"Dorsomedial nucleus of the hypothalamus, anterior part",#FF5547,740.0,MBA:668,255,85,71,MBA:830
AllenCCF-Ontology-2017-676,DMHp,"Dorsomedial nucleus of the hypothalamus, posterior part",#FF5547,741.0,MBA:676,255,85,71,MBA:830
AllenCCF-Ontology-2017-684,DMHv,"Dorsomedial nucleus of the hypothalamus, ventral part",#FF5547,742.0,MBA:684,255,85,71,MBA:830
AllenCCF-Ontology-2017-452,MEPO,Median preoptic nucleus,#FF5547,743.0,MBA:452,255,85,71,MBA:141
AllenCCF-Ontology-2017-523,MPO,Medial preoptic area,#FF5547,744.0,MBA:523,255,85,71,MBA:141
AllenCCF-Ontology-2017-763,OV,Vascular organ of the lamina terminalis,#FF5547,745.0,MBA:763,255,85,71,MBA:141
AllenCCF-Ontology-2017-914,PD,Posterodorsal preoptic nucleus,#FF5547,746.0,MBA:914,255,85,71,MBA:141
AllenCCF-Ontology-2017-1109,PS,Parastrial nucleus,#FF5547,747.0,MBA:1109,255,85,71,MBA:141
AllenCCF-Ontology-2017-1124,PSCH,Suprachiasmatic preoptic nucleus,#FF5547,748.0,MBA:1124,255,85,71,MBA:141
AllenCCF-Ontology-2017-126,PVp,"Periventricular hypothalamic nucleus, posterior part",#FF5547,749.0,MBA:126,255,85,71,MBA:141
AllenCCF-Ontology-2017-133,PVpo,"Periventricular hypothalamic nucleus, preoptic part",#FF5547,750.0,MBA:133,255,85,71,MBA:141
AllenCCF-Ontology-2017-347,SBPV,Subparaventricular zone,#FF5547,751.0,MBA:347,255,85,71,MBA:141
AllenCCF-Ontology-2017-286,SCH,Suprachiasmatic nucleus,#FF5547,752.0,MBA:286,255,85,71,MBA:141
AllenCCF-Ontology-2017-338,SFO,Subfornical organ,#FF5547,753.0,MBA:338,255,85,71,MBA:141
AllenCCF-Ontology-2017-576073699,VMPO,Ventromedial preoptic nucleus,#FF5547,754.0,MBA:576073699,255,85,71,MBA:141
AllenCCF-Ontology-2017-689,VLPO,Ventrolateral preoptic nucleus,#FF5547,755.0,MBA:689,255,85,71,MBA:141
AllenCCF-Ontology-2017-467,MEZ,Hypothalamic medial zone,#FF4C3E,756.0,MBA:467,255,76,62,MBA:1097
AllenCCF-Ontology-2017-88,AHN,Anterior hypothalamic nucleus,#FF4C3E,757.0,MBA:88,255,76,62,MBA:467
AllenCCF-Ontology-2017-700,AHNa,"Anterior hypothalamic nucleus, anterior part",#FF4C3E,758.0,MBA:700,255,76,62,MBA:88
AllenCCF-Ontology-2017-708,AHNc,"Anterior hypothalamic nucleus, central part",#FF4C3E,759.0,MBA:708,255,76,62,MBA:88
AllenCCF-Ontology-2017-716,AHNd,"Anterior hypothalamic nucleus, dorsal part",#FF4C3E,760.0,MBA:716,255,76,62,MBA:88
AllenCCF-Ontology-2017-724,AHNp,"Anterior hypothalamic nucleus, posterior part",#FF4C3E,761.0,MBA:724,255,76,62,MBA:88
AllenCCF-Ontology-2017-331,MBO,Mammillary body,#FF4C3E,762.0,MBA:331,255,76,62,MBA:467
AllenCCF-Ontology-2017-210,LM,Lateral mammillary nucleus,#FF4C3E,763.0,MBA:210,255,76,62,MBA:331
AllenCCF-Ontology-2017-491,MM,Medial mammillary nucleus,#FF4C3E,764.0,MBA:491,255,76,62,MBA:331
AllenCCF-Ontology-2017-732,MMme,"Medial mammillary nucleus, median part",#FF4C3E,765.0,MBA:732,255,76,62,MBA:491
AllenCCF-Ontology-2017-606826647,MMl,"Medial mammillary nucleus, lateral part",#FF4C3E,766.0,MBA:606826647,255,76,62,MBA:491
AllenCCF-Ontology-2017-606826651,MMm,"Medial mammillary nucleus, medial part",#FF4C3E,767.0,MBA:606826651,255,76,62,MBA:491
AllenCCF-Ontology-2017-606826655,MMp,"Medial mammillary nucleus, posterior part",#FF4C3E,768.0,MBA:606826655,255,76,62,MBA:491
AllenCCF-Ontology-2017-606826659,MMd,"Medial mammillary nucleus, dorsal part",#FF4C3E,769.0,MBA:606826659,255,76,62,MBA:491
AllenCCF-Ontology-2017-525,SUM,Supramammillary nucleus,#FF4C3E,770.0,MBA:525,255,76,62,MBA:331
AllenCCF-Ontology-2017-1110,SUMl,"Supramammillary nucleus, lateral part",#FF4C3E,771.0,MBA:1110,255,76,62,MBA:525
AllenCCF-Ontology-2017-1118,SUMm,"Supramammillary nucleus, medial part",#FF4C3E,772.0,MBA:1118,255,76,62,MBA:525
AllenCCF-Ontology-2017-557,TM,Tuberomammillary nucleus,#FF4C3E,773.0,MBA:557,255,76,62,MBA:331
AllenCCF-Ontology-2017-1126,TMd,"Tuberomammillary nucleus, dorsal part",#FF4C3E,774.0,MBA:1126,255,76,62,MBA:557
AllenCCF-Ontology-2017-1,TMv,"Tuberomammillary nucleus, ventral part",#FF4C3E,775.0,MBA:1,255,76,62,MBA:557
AllenCCF-Ontology-2017-515,MPN,Medial preoptic nucleus,#FF4C3E,776.0,MBA:515,255,76,62,MBA:467
AllenCCF-Ontology-2017-740,MPNc,"Medial preoptic nucleus, central part",#FF4C3E,777.0,MBA:740,255,76,62,MBA:515
AllenCCF-Ontology-2017-748,MPNl,"Medial preoptic nucleus, lateral part",#FF4C3E,778.0,MBA:748,255,76,62,MBA:515
AllenCCF-Ontology-2017-756,MPNm,"Medial preoptic nucleus, medial part",#FF4C3E,779.0,MBA:756,255,76,62,MBA:515
AllenCCF-Ontology-2017-980,PMd,Dorsal premammillary nucleus,#FF4C3E,780.0,MBA:980,255,76,62,MBA:467
AllenCCF-Ontology-2017-1004,PMv,Ventral premammillary nucleus,#FF4C3E,781.0,MBA:1004,255,76,62,MBA:467
AllenCCF-Ontology-2017-63,PVHd,"Paraventricular hypothalamic nucleus, descending division",#FF4C3E,782.0,MBA:63,255,76,62,MBA:467
AllenCCF-Ontology-2017-439,PVHdp,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part",#FF4C3E,783.0,MBA:439,255,76,62,MBA:63
AllenCCF-Ontology-2017-447,PVHf,"Paraventricular hypothalamic nucleus, descending division, forniceal part",#FF4C3E,784.0,MBA:447,255,76,62,MBA:63
AllenCCF-Ontology-2017-455,PVHlp,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part",#FF4C3E,785.0,MBA:455,255,76,62,MBA:63
AllenCCF-Ontology-2017-464,PVHmpv,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone",#FF4C3E,786.0,MBA:464,255,76,62,MBA:63
AllenCCF-Ontology-2017-693,VMH,Ventromedial hypothalamic nucleus,#FF4C3E,787.0,MBA:693,255,76,62,MBA:467
AllenCCF-Ontology-2017-761,VMHa,"Ventromedial hypothalamic nucleus, anterior part",#FF4C3E,788.0,MBA:761,255,76,62,MBA:693
AllenCCF-Ontology-2017-769,VMHc,"Ventromedial hypothalamic nucleus, central part",#FF4C3E,789.0,MBA:769,255,76,62,MBA:693
AllenCCF-Ontology-2017-777,VMHdm,"Ventromedial hypothalamic nucleus, dorsomedial part",#FF4C3E,790.0,MBA:777,255,76,62,MBA:693
AllenCCF-Ontology-2017-785,VMHvl,"Ventromedial hypothalamic nucleus, ventrolateral part",#FF4C3E,791.0,MBA:785,255,76,62,MBA:693
AllenCCF-Ontology-2017-946,PH,Posterior hypothalamic nucleus,#FF4C3E,792.0,MBA:946,255,76,62,MBA:467
AllenCCF-Ontology-2017-290,LZ,Hypothalamic lateral zone,#F2483B,793.0,MBA:290,242,72,59,MBA:1097
AllenCCF-Ontology-2017-194,LHA,Lateral hypothalamic area,#F2483B,794.0,MBA:194,242,72,59,MBA:290
AllenCCF-Ontology-2017-226,LPO,Lateral preoptic area,#F2483B,795.0,MBA:226,242,72,59,MBA:290
AllenCCF-Ontology-2017-356,PST,Preparasubthalamic nucleus,#F2483B,796.0,MBA:356,242,72,59,MBA:290
AllenCCF-Ontology-2017-364,PSTN,Parasubthalamic nucleus,#F2483B,797.0,MBA:364,242,72,59,MBA:290
AllenCCF-Ontology-2017-576073704,PeF,Perifornical nucleus,#F2483B,798.0,MBA:576073704,242,72,59,MBA:290
AllenCCF-Ontology-2017-173,RCH,Retrochiasmatic area,#F2483B,799.0,MBA:173,242,72,59,MBA:290
AllenCCF-Ontology-2017-470,STN,Subthalamic nucleus,#F2483B,800.0,MBA:470,242,72,59,MBA:290
AllenCCF-Ontology-2017-614,TU,Tuberal nucleus,#F2483B,801.0,MBA:614,242,72,59,MBA:290
AllenCCF-Ontology-2017-797,ZI,Zona incerta,#F2483B,802.0,MBA:797,242,72,59,MBA:290
AllenCCF-Ontology-2017-796,A13,Dopaminergic A13 group,#F2483B,803.0,MBA:796,242,72,59,MBA:797
AllenCCF-Ontology-2017-804,FF,Fields of Forel,#F2483B,804.0,MBA:804,242,72,59,MBA:797
AllenCCF-Ontology-2017-10671,ME,Median eminence,#F2483B,805.0,MBA:10671,242,72,59,MBA:1097
AllenCCF-Ontology-2017-313,MB,Midbrain,#FF64FF,806.0,MBA:313,255,100,255,MBA:343
AllenCCF-Ontology-2017-339,MBsen,"Midbrain, sensory related",#FF7AFF,807.0,MBA:339,255,122,255,MBA:313
AllenCCF-Ontology-2017-302,SCs,"Superior colliculus, sensory related",#FF7AFF,808.0,MBA:302,255,122,255,MBA:339
AllenCCF-Ontology-2017-851,SCop,"Superior colliculus, optic layer",#FF7AFF,809.0,MBA:851,255,122,255,MBA:302
AllenCCF-Ontology-2017-842,SCsg,"Superior colliculus, superficial gray layer",#FF7AFF,810.0,MBA:842,255,122,255,MBA:302
AllenCCF-Ontology-2017-834,SCzo,"Superior colliculus, zonal layer",#FF7AFF,811.0,MBA:834,255,122,255,MBA:302
AllenCCF-Ontology-2017-4,IC,Inferior colliculus,#FF7AFF,812.0,MBA:4,255,122,255,MBA:339
AllenCCF-Ontology-2017-811,ICc,"Inferior colliculus, central nucleus",#FF7AFF,813.0,MBA:811,255,122,255,MBA:4
AllenCCF-Ontology-2017-820,ICd,"Inferior colliculus, dorsal nucleus",#FF7AFF,814.0,MBA:820,255,122,255,MBA:4
AllenCCF-Ontology-2017-828,ICe,"Inferior colliculus, external nucleus",#FF7AFF,815.0,MBA:828,255,122,255,MBA:4
AllenCCF-Ontology-2017-580,NB,Nucleus of the brachium of the inferior colliculus,#FF7AFF,816.0,MBA:580,255,122,255,MBA:339
